Date,Open,High,Low,Close,Price_Percent_Change,Volatility,Price_Change,Gain,Loss,Avg_Gain,Avg_Loss,RS,RSI,12_Day_EMA,26_Day_EMA,MACD,MACD_Signal,MACD_Histogram,Volume,
1999-07-08,1395.859985,1403.25,1386.689941,1394.420044,-0.10%,13.39%,-1.439941,0,1.439941,6.951214701,3.344891064,2.07815877,67.51304677,1358.843333,1336.63385,22.20948285,318.6974568,-296.487974,830600000,
1999-07-09,1394.420044,1403.280029,1394.420044,1403.280029,0.63%,13.47%,8.859985,8.859985,0,7.087555437,3.105970274,2.28191348,69.52997067,1364.460002,1340.805772,23.65422959,320.5381811,-296.8839515,701000000,
1999-07-12,1403.280029,1406.819946,1394.699951,1399.099976,-0.30%,13.69%,-4.180053,0,4.180053,6.581301477,3.182690469,2.067842142,67.40379871,1369.963328,1344.635,25.32832766,321.7576636,-296.4293359,685300000,
1999-07-13,1399.099976,1399.099976,1386.839966,1393.560059,-0.40%,12.87%,-5.539917,0,5.539917,6.111208514,3.351063792,1.823662244,64.58499942,1376.444997,1347.166157,29.27884071,322.630071,-293.3512303,736000000,
1999-07-14,1393.560059,1400.050049,1386.51001,1398.170044,0.33%,12.66%,4.609985,4.609985,0,6.003978263,3.111702093,1.929483634,65.86429129,1383.349996,1349.614234,33.73576162,323.3815878,-289.6458262,756100000,
1999-07-15,1398.170044,1409.839966,1398.170044,1409.619995,0.82%,10.29%,11.449951,11.449951,0,6.392976316,2.889437658,2.212533051,68.87191558,1389.872498,1353.163851,36.70864631,324.5131862,-287.8045399,818800000,
1999-07-16,1409.619995,1418.780029,1407.069946,1418.780029,0.65%,10.01%,9.160034,9.160034,0,6.590623293,2.683049254,2.456392958,71.06810446,1395.483337,1357.01539,38.46794715,325.5731951,-287.105248,714100000,
1999-07-19,1418.780029,1420.329956,1404.560059,1407.650024,-0.79%,10.96%,-11.130005,0,11.130005,6.119864487,3.286403236,1.86217699,65.06155967,1398.395009,1361.047316,37.34769299,326.5270296,-289.1793366,642330000,
1999-07-20,1407.650024,1407.650024,1375.150024,1377.099976,-2.19%,14.43%,-30.550048,0,30.550048,5.682731309,5.233806433,1.085774069,52.05616875,1398.073344,1364.257315,33.81602907,326.8220362,-293.0060071,754800000,
1999-07-21,1377.099976,1386.660034,1372.630005,1379.290039,0.16%,12.88%,2.190063,2.190063,0,5.433255001,4.859963116,1.117962188,52.78480393,1397.079183,1367.537701,29.54148196,327.2496261,-297.7081442,785500000,
1999-07-22,1379.290039,1379.290039,1353.97998,1360.969971,-1.34%,13.82%,-18.320068,0,18.320068,5.045165358,5.821399179,0.866658548,46.42833842,1394.816681,1369.838083,24.97859776,327.0515348,-302.072937,771700000,
1999-07-23,1360.969971,1367.410034,1349.910034,1356.939941,-0.30%,13.28%,-4.03003,0,4.03003,4.684796404,5.693444238,0.822840483,45.14056443,1391.573344,1370.858464,20.71487972,326.8648847,-306.1500049,630580000,
1999-07-26,1356.939941,1358.609985,1346.199951,1347.76001,-0.68%,13.45%,-9.179931,0,9.179931,4.35016809,5.942479007,0.732046017,42.2648134,1387.685008,1371.160771,16.5242364,326.4725901,-309.9483537,613450000,
1999-07-27,1347.75,1368.699951,1347.75,1362.839966,1.11%,14.25%,15.079956,15.079956,0,5.116581512,5.518016221,0.927250176,48.11260041,1384.315003,1371.930002,12.38500038,326.2189887,-313.8339884,723800000,
1999-07-28,1362.839966,1370.530029,1355.540039,1365.400024,0.19%,14.33%,2.560058,2.560058,0,4.933972689,5.123872205,0.96293828,49.05596319,1381.506673,1372.560772,8.945900897,325.3729428,-316.4270419,690900000,
1999-07-29,1365.400024,1365.400024,1332.819946,1341.030029,-1.80%,15.43%,-24.369995,0,24.369995,4.581546069,6.498595262,0.705005603,41.34916633,1377.129171,1372.75885,4.370320551,323.9848011,-319.6144806,770100000,
1999-07-30,1341.030029,1350.920044,1328.48999,1328.719971,-0.92%,15.64%,-12.310058,0,12.310058,4.254292778,6.913699743,0.615342427,38.0936213,1371.341665,1372.591924,-1.250259071,322.6220283,-323.8722874,736800000,
1999-08-02,1328.719971,1344.689941,1325.209961,1328.050049,-0.05%,15.69%,-0.669922,0,0.669922,3.950414723,6.467715618,0.610789799,37.91865328,1364.544169,1373.063848,-8.519678417,321.5007883,-330.0204667,649550000,
1999-08-03,1328.050049,1336.130005,1314.910034,1322.180054,-0.44%,15.39%,-5.869995,0,5.869995,3.668242242,6.425021289,0.570930753,36.34347039,1356.494171,1373.328078,-16.83390691,320.1347249,-336.9686318,739600000,
1999-08-04,1322.180054,1330.160034,1304.5,1305.329956,-1.28%,14.74%,-16.850098,0,16.850098,3.406224939,7.169669625,0.475088131,32.20744041,1347.967499,1372.327308,-24.35980924,318.7310344,-343.0908436,789300000,
1999-08-05,1305.329956,1313.709961,1287.22998,1313.709961,0.64%,14.73%,8.380005,8.380005,0,3.761494944,6.657550366,0.564996844,36.10210755,1342.684998,1370.87577,-28.19077242,317.5901937,-345.7809661,859300000,
1999-08-06,1313.709961,1316.73999,1293.189941,1300.290039,-1.03%,14.84%,-13.419922,0,13.419922,3.492816733,7.140576911,0.489150495,32.84761996,1336.101664,1368.090388,-31.98872413,316.223137,-348.2118611,698900000,
1999-08-09,1300.290039,1306.680054,1295.98999,1297.800049,-0.19%,12.88%,-2.48999,0,2.48999,3.243329824,6.808392132,0.476372359,32.26641005,1330.837504,1364.89193,-34.05442615,314.3508164,-348.4052426,684300000,
1999-08-10,1297.800049,1298.619995,1267.72998,1281.430054,-1.27%,13.05%,-16.369995,0,16.369995,3.011663408,7.491363765,0.402018044,28.6742418,1324.545014,1360.669241,-36.12422762,312.4402334,-348.5644611,836200000,
1999-08-11,1281.430054,1301.930054,1281.430054,1301.930054,1.59%,15.24%,20.5,20.5,0,4.260830307,6.956266354,0.612516843,37.98514389,1320.725851,1357.354243,-36.62839288,311.4642149,-348.0926078,792300000,
1999-08-12,1301.930054,1313.609985,1298.060059,1298.160034,-0.29%,15.24%,-3.77002,0,3.77002,3.956485285,6.728677328,0.588003421,37.02784345,1315.335856,1353.596553,-38.26069679,310.2322054,-348.4929022,745600000,
1999-08-13,1298.160034,1327.719971,1298.160034,1327.680054,2.25%,18.59%,29.52002,29.52002,0,5.782452051,6.248057519,0.925479964,48.06489714,1312.192525,1351.02963,-38.83710494,309.9423934,-348.7794983,691700000,
1999-08-16,1327.680054,1331.050049,1320.51001,1330.77002,0.23%,17.83%,3.089966,3.089966,0,5.590131619,5.801767696,0.963522139,49.07111153,1311.337525,1348.240784,-36.90325919,309.4202276,-346.3234868,583550000,
1999-08-17,1330.77002,1344.160034,1328.76001,1344.160034,1.00%,18.47%,13.390014,13.390014,0,6.147266074,5.387355718,1.141054424,53.29404106,1312.624197,1346.127709,-33.50351258,309.571466,-343.0749786,691500000,
1999-08-18,1344.160034,1344.160034,1332.130005,1332.839966,-0.85%,17.17%,-11.320068,0,11.320068,5.70817564,5.811120881,0.982284788,49.55316177,1313.023356,1343.792321,-30.76896463,309.2127043,-339.981669,682800000,
1999-08-19,1332.839966,1332.839966,1315.349976,1323.589966,-0.70%,16.97%,-9.25,0,9.25,5.300448809,6.056755104,0.875130118,46.67036755,1313.140849,1340.923856,-27.78300743,309.1471958,-336.9302032,684200000,
1999-08-20,1323.589966,1336.609985,1323.589966,1336.609985,0.98%,17.50%,13.020019,13.020019,0,5.85184668,5.624129739,1.040489276,50.99214625,1315.747518,1338.115779,-22.36826104,309.6210589,-331.98932,661200000,
1999-08-23,1336.609985,1360.23999,1336.609985,1360.219971,1.75%,18.74%,23.609986,23.609986,0,7.120285203,5.222406187,1.363410839,57.68827056,1319.623352,1335.863469,-16.24011695,310.8866037,-327.1267207,682600000,
1999-08-24,1360.219971,1373.319946,1353.630005,1363.5,0.24%,17.47%,3.280029,3.280029,0,6.845981188,4.849377173,1.411723804,58.53588216,1324.890849,1334.165391,-9.274542353,311.3763222,-320.6508645,732700000,
1999-08-25,1363.5,1382.839966,1359.199951,1381.790039,1.33%,17.97%,18.290039,18.290039,0,7.663413889,4.502993089,1.701848912,62.98830791,1331.890015,1334.345778,-2.455763558,312.9311719,-315.3869354,864600000,
1999-08-26,1381.790039,1381.790039,1361.530029,1362.01001,-1.44%,18.66%,-19.780029,0,19.780029,7.116027183,5.59420994,1.272034346,55.98658085,1338.605011,1333.681162,4.923849276,313.2476394,-308.3237901,719000000,
1999-08-27,1362.01001,1365.630005,1347.349976,1348.27002,-1.01%,19.42%,-13.73999,0,13.73999,6.607739527,6.176051373,1.069897112,51.68841996,1342.466675,1333.192702,9.273972763,313.9117197,-304.637747,570050000,
1999-08-30,1348.27002,1350.699951,1322.800049,1324.02002,-1.81%,20.37%,-24.25,0,24.25,6.135758132,7.467047703,0.821711388,45.10656262,1344.621674,1331.926551,12.6951224,314.0025504,-301.307428,597900000,
1999-08-31,1324.02002,1333.27002,1306.959961,1320.410034,-0.27%,19.49%,-3.609986,0,3.609986,5.697489694,7.191543296,0.792248542,44.2041672,1344.015839,1330.874629,13.14120956,314.3907095,-301.2494999,861700000,
1999-09-01,1320.410034,1331.180054,1320.390015,1331.069946,0.80%,19.61%,10.659912,10.659912,0,6.05194843,6.677861632,0.906270415,47.5415454,1344.040833,1329.652705,14.38812724,315.1848643,-300.796737,708200000,
1999-09-02,1331.069946,1331.069946,1304.880005,1319.109985,-0.90%,17.62%,-11.959961,0,11.959961,5.619666399,7.055154444,0.796533434,44.33724523,1341.953329,1327.872319,14.08100927,315.2118215,-301.1308122,687100000,
1999-09-03,1319.109985,1357.73999,1319.109985,1357.23999,2.85%,21.50%,38.130005,38.130005,0,7.941833442,6.551214841,1.212268814,54.79753663,1343.986664,1328.495779,15.49088456,315.8437334,-300.3528488,663200000,
1999-09-07,1357.23999,1361.390015,1349.589966,1350.449951,-0.50%,21.28%,-6.790039,0,6.790039,7.374559625,6.568273709,1.122754616,52.8913991,1346.224996,1329.331548,16.89344819,316.0095693,-299.1161211,715300000,
1999-09-08,1350.449951,1355.180054,1337.359985,1344.150024,-0.47%,21.03%,-6.299927,0,6.299927,6.847805366,6.549106087,1.045609168,51.1148065,1346.853333,1329.950778,16.90255496,315.5345262,-298.6319712,791200000,
1999-09-09,1344.150024,1347.660034,1333.910034,1347.660034,0.26%,20.75%,3.51001,3.51001,0,6.609391411,6.081312795,1.086836286,52.08057255,1345.806671,1330.930777,14.87589431,315.5601722,-300.6842779,773900000,
1999-09-10,1347.660034,1357.619995,1346.199951,1351.660034,0.30%,20.41%,4,4,0,6.423006311,5.64693331,1.137432648,53.21490009,1344.820007,1332.712703,12.1073044,315.7054703,-303.5981659,808500000,
1999-09-13,1351.660034,1351.660034,1341.699951,1344.130005,-0.56%,19.05%,-7.530029,0,7.530029,5.964220146,5.781440145,1.03161496,50.77807461,1341.681671,1333.882705,7.798966545,315.8614842,-308.0625176,657900000,
1999-09-14,1344.130005,1344.180054,1330.609985,1336.290039,-0.58%,19.10%,-7.839966,0,7.839966,5.538204421,5.928477706,0.93416973,48.29822925,1339.53834,1335.26732,4.271020244,315.9446609,-311.6736407,734500000,
1999-09-15,1336.290039,1347.209961,1317.969971,1317.969971,-1.38%,18.49%,-18.320068,0,18.320068,5.142618391,6.813591298,0.754758859,43.01211274,1337.013336,1336.043086,0.970249929,315.4834441,-314.5131942,787300000,
1999-09-16,1317.969971,1322.51001,1299.969971,1318.47998,0.04%,17.84%,0.510009,0.510009,0,4.81171772,6.326906206,0.760516683,43.19849339,1336.551666,1337.468083,-0.916417224,315.3713695,-316.2877867,739000000,
1999-09-17,1318.47998,1337.589966,1318.47998,1335.420044,1.28%,18.52%,16.940064,16.940064,0,5.678028169,5.874984334,0.966475457,49.14759823,1337.8025,1338.75616,-0.953659596,314.6410329,-315.5946925,861900000,
1999-09-20,1335.420044,1338.380005,1330.609985,1335.530029,0.01%,16.72%,0.109985,0.109985,0,5.280310799,5.455342596,0.967915526,49.1848107,1338.174174,1340.193467,-2.019293513,314.31701,-316.3363035,568000000,
1999-09-21,1335.52002,1335.530029,1301.969971,1307.579956,-2.12%,19.09%,-27.950073,0,27.950073,4.903145742,7.062109053,0.694289157,40.97819751,1337.213338,1339.420387,-2.207048571,313.7374757,-315.9445243,817300000,
1999-09-22,1307.579956,1316.180054,1297.810059,1310.51001,0.22%,18.73%,2.930054,2.930054,0,4.762210618,6.557672692,0.726204378,42.06943205,1333.319173,1338.641156,-5.321982417,313.0960389,-318.4180213,822200000,
1999-09-23,1310.51001,1315.25,1277.300049,1280.410034,-2.32%,20.76%,-30.099976,0,30.099976,4.422052717,8.239265786,0.536704705,34.92568895,1327.482513,1336.189232,-8.70671909,311.9657287,-320.6724478,890800000,
1999-09-24,1280.410034,1281.170044,1263.839966,1277.359985,-0.24%,15.36%,-3.050049,0,3.050049,4.106191808,7.868607444,0.521844791,34.29027679,1321.916677,1334.055387,-12.13871025,310.9135733,-323.0522835,872800000,
1999-09-27,1277.359985,1295.030029,1277.359985,1283.310059,0.46%,15.82%,5.950074,5.950074,0,4.237897679,7.306564055,0.58001239,36.70935706,1316.554179,1332.50616,-15.95198097,310.0679684,-326.0199494,780600000,
1999-09-28,1283.310059,1285.550049,1256.26001,1282.199951,-0.09%,15.85%,-1.110108,0,1.110108,3.935190702,6.863960051,0.573312005,36.43981635,1310.765839,1330.413466,-19.64762761,309.2458374,-328.893465,885400000,
1999-09-29,1282.199951,1288.829956,1268.160034,1268.369995,-1.08%,15.89%,-13.829956,0,13.829956,3.654105652,7.36153119,0.496378479,33.17198728,1304.452504,1326.880775,-22.42827039,308.1708578,-330.5991282,856000000,
1999-09-30,1268.369995,1291.310059,1268.369995,1282.709961,1.12%,16.98%,14.339966,14.339966,0,4.417381391,6.835707534,0.646221531,39.25483412,1299.987498,1323.773466,-23.7859677,306.9394888,-330.7254565,1017600000,
1999-10-01,1282.709961,1283.170044,1265.780029,1282.810059,0.01%,17.03%,0.100098,0.100098,0,4.109004006,6.34744271,0.647347947,39.29637015,1297.057505,1319.966543,-22.90903806,305.6962565,-328.6052946,896200000,
1999-10-04,1282.810059,1304.599976,1282.810059,1304.599976,1.68%,18.99%,21.789917,21.789917,0,5.371926363,5.894053945,0.911414523,47.68272459,1295.900838,1317.758465,-21.85762683,305.3905661,-327.2481929,803300000,
1999-10-05,1304.599976,1316.410034,1286.439941,1301.349976,-0.25%,18.18%,-3.25,0,3.25,4.988217337,5.705192949,0.874329296,46.64758205,1293.061666,1315.953848,-22.89218208,304.60898,-327.5011621,965700000,
1999-10-06,1301.349976,1325.459961,1301.349976,1325.400024,1.83%,19.94%,24.050048,24.050048,0,6.34977667,5.297679167,1.198595927,54.51642624,1292.217499,1316.006925,-23.78942624,304.96652,-328.7559462,895200000,
1999-10-07,1325.400024,1328.050049,1314.130005,1317.640015,-0.59%,19.25%,-7.760009,0,7.760009,5.896221193,5.473559869,1.077218727,51.85870476,1293.055837,1315.900386,-22.8445488,304.9674819,-327.8120307,827800000,
1999-10-08,1317.640015,1336.609985,1311.880005,1336.02002,1.39%,20.25%,18.380005,18.380005,0,6.787920037,5.082591307,1.335523481,57.18304663,1295.181671,1316.090773,-20.9091021,305.4498206,-326.3589227,897300000,
1999-10-11,1336.02002,1339.22998,1332.959961,1335.209961,-0.06%,17.82%,-0.810059,0,0.810059,6.303068606,4.777410428,1.319348358,56.88444143,1299.748332,1316.710003,-16.96167136,305.8982558,-322.8599272,655900000,
1999-10-12,1335.209961,1335.209961,1311.800049,1313.040039,-1.67%,19.41%,-22.169922,0,22.169922,5.852849419,6.019732683,0.972277297,49.29719053,1302.72167,1315.010005,-12.28833541,306.3999286,-318.688264,778300000,
1999-10-13,1313.040039,1313.040039,1282.800049,1285.550049,-2.12%,18.94%,-27.48999,0,27.48999,5.434788747,7.553322492,0.719522932,41.84433477,1302.908336,1312.513855,-9.6055195,306.2664829,-315.8720024,821500000,
1999-10-14,1285.550049,1289.630005,1267.619995,1283.420044,-0.17%,18.92%,-2.130005,0,2.130005,5.04658955,7.165942671,0.704246431,41.3230398,1303.01001,1310.178087,-7.168076622,306.4047021,-313.5727787,892300000,
1999-10-15,1283.420044,1283.420044,1245.390015,1247.410034,-2.85%,22.36%,-36.01001,0,36.01001,4.686118868,9.226233194,0.507912468,33.68315327,1301.263347,1306.322317,-5.058970808,305.5345051,-310.5934759,912600000,
1999-10-18,1247.410034,1254.130005,1233.699951,1254.130005,0.54%,22.58%,6.719971,6.719971,0,4.831394021,8.567216538,0.563939758,36.0589182,1298.881684,1302.571162,-3.689478846,305.2756845,-308.9651634,818700000,
1999-10-19,1254.130005,1279.319946,1254.130005,1261.319946,0.57%,22.36%,7.189941,7.189941,0,4.999861662,7.955272499,0.628496593,38.5936695,1297.090841,1299.38616,-2.295319327,304.3934009,-306.6887202,905700000,
1999-10-20,1261.319946,1289.439941,1261.319946,1289.430054,2.20%,23.87%,28.110108,28.110108,0,6.650593543,7.387038749,0.900305761,47.37688953,1295.826681,1297.583853,-1.757172378,304.6637868,-306.4209592,928800000,
1999-10-21,1289.430054,1289.430054,1265.609985,1283.609985,-0.45%,23.96%,-5.820069,0,5.820069,6.175551147,7.275112339,0.848859902,45.91261356,1294.348348,1296.262315,-1.913967038,303.8005818,-305.7145489,1012500000,
1999-10-22,1283.609985,1308.810059,1283.609985,1301.650024,1.40%,23.59%,18.040039,18.040039,0,7.023014565,6.755461457,1.039605453,50.97090966,1292.369181,1295.615009,-3.245827705,303.666726,-306.9125537,959200000,
1999-10-25,1301.650024,1301.680054,1286.069946,1293.630005,-0.62%,23.71%,-8.020019,0,8.020019,6.521370668,6.845786996,0.952610806,48.78651716,1290.368347,1294.0077,-3.639352679,303.2983597,-306.9377123,777000000,
1999-10-26,1293.630005,1303.459961,1281.859985,1281.910034,-0.91%,22.33%,-11.719971,0,11.719971,6.055558477,7.193942996,0.841757918,45.70404773,1285.859182,1291.945392,-6.086210679,303.0124701,-309.0986808,878300000,
1999-10-27,1281.910034,1299.390015,1280.47998,1296.709961,1.15%,23.00%,14.799927,14.799927,0,6.680156229,6.680089925,1.000009926,50.00024814,1282.650848,1291.527316,-8.876467282,303.1179921,-311.9944594,950100000,
1999-10-28,1296.709961,1342.469971,1296.709961,1342.439941,3.47%,26.98%,45.72998,45.72998,0,9.469429355,6.202940645,1.526603251,60.42117022,1285.10084,1292.75539,-7.654549718,304.6888545,-312.3434042,1135100000,
1999-10-29,1342.439941,1373.170044,1342.439941,1362.930054,1.51%,27.69%,20.490113,20.490113,0,10.25662104,5.759873456,1.780702497,64.03786449,1291.549174,1295.929237,-4.380062891,306.001246,-310.3813089,1120500000,
1999-11-01,1362.930054,1367.300049,1354.050049,1354.119995,-0.65%,26.71%,-8.810059,0,8.810059,9.524005255,5.977743852,1.593244122,61.43826216,1297.440837,1298.881545,-1.440708385,306.9030192,-308.3437275,861000000,
1999-11-02,1354.119995,1369.319946,1346.410034,1347.73999,-0.47%,24.76%,-6.380005,0,6.380005,8.843719166,6.006476791,1.472363829,59.55287857,1305.801666,1301.359619,4.442047013,307.2071433,-302.7650963,904500000,
1999-11-03,1347.73999,1360.329956,1347.73999,1354.930054,0.53%,24.67%,7.190064,7.190064,0,8.72560094,5.577442734,1.564444738,61.00520378,1314.20167,1304.156931,10.04473944,308.4215395,-298.3768,914400000,
1999-11-04,1354.930054,1369.410034,1354.930054,1362.640015,0.57%,19.76%,7.709961,7.709961,0,8.65305523,5.179053968,1.67077912,62.55774232,1322.645009,1307.782701,14.86230853,309.3882615,-294.525953,981700000,
1999-11-05,1362.640015,1387.47998,1362.640015,1370.22998,0.56%,19.75%,7.589965,7.589965,0,8.577120213,4.809121541,1.783510801,64.07414695,1329.378337,1311.148855,18.22948112,310.9772327,-292.7477516,1007300000,
1999-11-08,1370.22998,1380.780029,1365.869995,1377.01001,0.49%,19.76%,6.78003,6.78003,0,8.448756627,4.46561286,1.891959042,65.42136366,1337.161672,1314.77193,22.38974149,312.9574531,-290.5677116,806800000,
1999-11-09,1377.01001,1383.810059,1361.449951,1365.280029,-0.86%,19.29%,-11.729981,0,11.729981,7.84527401,4.984496299,1.573935166,61.14898257,1342.464172,1317.105779,25.35839372,314.4081524,-289.0497587,854300000,
1999-11-10,1365.280029,1379.180054,1359.97998,1373.459961,0.60%,18.89%,8.179932,8.179932,0,7.869178153,4.628460849,1.700171701,62.9653181,1349.116669,1319.87924,29.23742909,315.120844,-285.883415,984700000,
1999-11-11,1373.459961,1382.119995,1372.189941,1381.459961,0.58%,18.44%,8,8,0,7.87852257,4.297856502,1.833128343,64.70332866,1357.412496,1322.035391,35.37710492,316.164025,-280.78692,891300000,
1999-11-12,1381.459961,1396.119995,1368.540039,1396.060059,1.05%,17.96%,14.600098,14.600098,0,8.358635101,3.990866752,2.094441038,67.68398596,1365.691671,1325.051547,40.64012421,317.9688632,-277.328739,900200000,
1999-11-15,1396.060059,1398.579956,1392.280029,1394.390015,-0.12%,17.01%,-1.670044,0,1.670044,7.761589737,3.825093698,2.029124081,66.98715625,1370.020844,1327.296546,42.72429724,319.5051182,-276.780821,795700000,
1999-11-16,1394.390015,1420.359985,1394.390015,1420.069946,1.82%,17.66%,25.679931,25.679931,0,9.041471255,3.55187272,2.545550465,71.79563485,1374.782501,1330.560392,44.22210933,321.4990154,-277.2769061,942200000,
1999-11-17,1420.069946,1423.439941,1410.689941,1410.709961,-0.66%,12.95%,-9.359985,0,9.359985,8.39565188,3.966737883,2.116512895,67.91285537,1379.498332,1334.316927,45.18140437,322.7862586,-277.6048542,960000000,
1999-11-18,1410.709961,1425.310059,1410.709961,1424.939941,1.00%,12.22%,14.22998,14.22998,0,8.812389603,3.683399463,2.392461011,70.5228742,1385.931661,1339.678077,46.25358392,324.3861991,-278.1326152,1022800000,
1999-11-19,1424.939941,1424.939941,1417.540039,1422,-0.21%,11.68%,-2.939941,0,2.939941,8.182933203,3.630295287,2.254068211,69.26923669,1391.520823,1345.008075,46.51274778,325.6098677,-279.09712,893800000,
1999-11-22,1422,1425,1412.400024,1420.939941,-0.07%,11.25%,-1.060059,0,1.060059,7.598437974,3.446706981,2.204550029,68.79437079,1396.37915,1351.682303,44.69684776,327.0620788,-282.365231,873500000,
1999-11-23,1420.939941,1423.910034,1402.199951,1404.640015,-1.15%,12.95%,-16.299926,0,16.299926,7.055692404,4.364794053,1.616500645,61.78101459,1399.246653,1357.471149,41.77550413,328.0249687,-286.2494645,926100000,
1999-11-24,1404.640015,1419.709961,1399.170044,1417.079956,0.88%,13.16%,12.439941,12.439941,0,7.44028159,4.05302305,1.835736313,64.7357903,1402.585815,1363.461919,39.12389669,329.1715393,-290.0476426,734800000,
1999-11-26,1417.079956,1425.23999,1416.140015,1416.619995,-0.03%,13.16%,-0.459961,0,0.459961,6.908832905,3.79637576,1.819849599,64.53711572,1406.864146,1368.35384,38.51030638,329.7576939,-291.2473875,312120000,
1999-11-29,1416.619995,1416.619995,1404.150024,1407.829956,-0.62%,13.58%,-8.790039,0,8.790039,6.41534484,4.153065992,1.544724994,60.70302283,1409.728312,1373.131531,36.59678144,330.4844358,-293.8876544,866100000,
1999-11-30,1407.829956,1410.589966,1386.949951,1388.910034,-1.35%,14.44%,-18.919922,0,18.919922,5.957105923,5.207841421,1.143872373,53.35543231,1410.349152,1376.487685,33.86146662,330.2047715,-296.3433049,951500000,
1999-12-01,1388.910034,1400.119995,1387.380005,1397.719971,0.63%,14.46%,8.809937,8.809937,0,6.160879571,4.835852748,1.274000656,56.02463889,1410.487478,1380.491145,29.99633239,330.65383,-300.6574976,884000000,
1999-12-02,1397.719971,1409.040039,1397.719971,1409.040039,0.81%,14.63%,11.320068,11.320068,0,6.529393031,4.490434695,1.454067028,59.25131675,1411.708313,1385.380761,26.32755215,330.7920331,-304.464481,900700000,
1999-12-03,1409.040039,1447.420044,1409.040039,1433.300049,1.71%,15.65%,24.26001,24.26001,0,7.795865671,4.169689359,1.86965143,65.1525621,1412.810822,1390.634226,22.17659581,331.6305815,-309.4539857,1006400000,
1999-12-06,1433.300049,1434.150024,1418.25,1423.329956,-0.70%,16.06%,-9.970093,0,9.970093,7.239018123,4.584003905,1.57919109,61.2281539,1413.862488,1393.74538,20.11710763,331.8868622,-311.7697546,916800000,
1999-12-07,1423.329956,1426.810059,1409.170044,1409.170044,-1.00%,14.75%,-14.159912,0,14.159912,6.7219454,5.26799734,1.275996354,56.06319851,1412.54833,1395.523841,17.0244884,332.1062138,-315.0817254,1085800000,
1999-12-08,1409.170044,1415.660034,1403.880005,1403.880005,-0.38%,14.58%,-5.290039,0,5.290039,6.241806443,5.269571745,1.184499755,54.22292919,1411.03833,1397.437688,13.60064228,331.8299809,-318.2293386,957000000,
1999-12-09,1403.880005,1418.430054,1391.469971,1408.109985,0.30%,13.89%,4.22998,4.22998,0,6.098104554,4.893173763,1.246247293,55.48130416,1409.969167,1399.759611,10.20955639,331.8028642,-321.5933078,1122100000,
1999-12-10,1408.109985,1421.579956,1405.650024,1417.040039,0.63%,14.20%,8.930054,8.930054,0,6.300386657,4.543661351,1.386632095,58.09995172,1411.002502,1402.148456,8.854046147,332.034931,-323.1808849,987200000,
1999-12-13,1417.040039,1421.579956,1410.099976,1415.219971,-0.13%,14.21%,-1.820068,0,1.820068,5.850359039,4.349118969,1.345182572,57.35939657,1410.847504,1404.170762,6.676741397,332.2960968,-325.6193554,977600000,
1999-12-14,1415.219971,1418.300049,1401.589966,1403.170044,-0.86%,13.80%,-12.049927,0,12.049927,5.432476251,4.899176685,1.108854936,52.58090147,1409.726674,1405.437688,4.288986609,332.1423631,-327.8533765,1027800000,
1999-12-15,1403.170044,1417.400024,1396.199951,1413.329956,0.72%,13.62%,10.159912,10.159912,0,5.770150233,4.549235494,1.268378003,55.9156367,1410.185008,1406.834609,3.350398942,332.0969802,-328.7465813,1033900000,
1999-12-16,1413.319946,1423.109985,1408.349976,1418.780029,0.38%,13.72%,5.450073,5.450073,0,5.747287573,4.224290101,1.360533352,57.63669262,1412.674174,1408.892301,3.781872885,331.5630944,-327.7812215,1070300000,
1999-12-17,1418.780029,1431.77002,1418.780029,1421.030029,0.16%,13.42%,2.25,2.25,0,5.497481318,3.922555094,1.401505189,58.35944871,1414.616679,1410.721919,3.894759718,331.5480627,-327.653303,1349800000,
1999-12-20,1421.030029,1429.160034,1411.099976,1418.089966,-0.21%,11.86%,-2.940063,0,2.940063,5.104804081,3.852377087,1.325104985,56.99118936,1415.370839,1412.130765,3.240073955,331.6548002,-328.4147262,904600000,
1999-12-21,1418.089966,1436.469971,1414.800049,1433.430054,1.08%,12.35%,15.340088,15.340088,0,5.835895789,3.577207295,1.631411128,61.99757654,1415.381673,1413.568073,1.813600205,332.2961034,-330.4825032,963500000,
1999-12-22,1433.430054,1440.02002,1429.130005,1436.130005,0.19%,12.02%,2.699951,2.699951,0,5.611899733,3.321692489,1.689469977,62.81795267,1416.448344,1415.173457,1.274886724,332.6689292,-331.3940425,850000000,
1999-12-23,1436.130005,1461.439941,1436.130005,1458.339966,1.53%,11.60%,22.209961,22.209961,0,6.797475538,3.084428739,2.203803723,68.78710163,1420.545837,1416.645381,3.900456378,333.5020192,-329.6015629,728600000,
1999-12-27,1458.339966,1463.189941,1450.829956,1457.099976,-0.09%,11.03%,-1.23999,0,1.23999,6.311941571,2.952683115,2.13769691,68.12949024,1424.980835,1418.429612,6.551222615,334.1921311,-327.6409084,722600000,
1999-12-28,1457.089966,1462.680054,1452.780029,1457.660034,0.04%,9.70%,0.560058,0.560058,0,5.901092744,2.741777178,2.152287498,68.27700517,1429.110006,1419.688078,9.42192825,335.127135,-325.7052067,655400000,
